 Writing video to: /home/p06lab/PHYS/AnimatedDrawings/video.gif
         9977517 function calls (9599287 primitive calls) in 19.864 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     30/9    0.000    0.000    0.262    0.029 __init__.py:109(import_module)
        1    0.000    0.000    0.000    0.000 __init__.py:110(Double)
        1    0.000    0.000    0.000    0.000 __init__.py:1107(_ReqExtras)
        1    0.000    0.000    0.000    0.000 __init__.py:1127(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1127(Environment)
        1    0.000    0.000    0.000    0.000 __init__.py:1130(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:114(Float)
        1    0.000    0.000    0.000    0.000 __init__.py:116(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:118(String)
        1    0.000    0.000    0.000    0.000 __init__.py:12(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:122(Point)
       12    0.000    0.000    0.000    0.000 __init__.py:1224(__init__)
       22    0.000    0.000    0.000    0.000 __init__.py:1230(append)
        1    0.000    0.000    0.000    0.000 __init__.py:126(Point2f)
        4    0.000    0.000    0.000    0.000 __init__.py:1276(disable)
       62    0.000    0.000    0.000    0.000 __init__.py:1284(getLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:130(Size)
        1    0.000    0.000    0.000    0.000 __init__.py:132(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1324(ExtractionError)
       25    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
        1    0.000    0.000    0.000    0.000 __init__.py:134(Rect)
        1    0.000    0.000    0.000    0.000 __init__.py:1341(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1344(ResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:1349(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Popen)
        1    0.000    0.000    0.000    0.000 __init__.py:136(_LoaderProtocol)
        7    0.000    0.000    0.000    0.000 __init__.py:1360(resource_filename)
        1    0.000    0.000    0.000    0.000 __init__.py:138(Scalar)
        1    0.000    0.000    0.000    0.000 __init__.py:140(_ZipLoaderModule)
       25    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
       14    0.000    0.000    0.000    0.000 __init__.py:141(_check_size)
        1    0.000    0.000    0.000    0.000 __init__.py:142(Mat)
        2    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
       27    0.000    0.000    0.000    0.000 __init__.py:1436(info)
        1    0.000    0.000    0.000    0.000 __init__.py:146(GMat)
        1    0.000    0.000    0.000    0.000 __init__.py:147(PEP440Warning)
        1    0.000    0.000    0.001    0.001 __init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:15(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:150(Prim)
        1    0.000    0.000    0.000    0.000 __init__.py:153(py_object)
      198    0.000    0.000    0.001    0.000 __init__.py:1536(safe_name)
        1    0.000    0.000    0.000    0.000 __init__.py:154(Any)
      202    0.000    0.000    0.004    0.000 __init__.py:1544(safe_version)
     2272    0.000    0.000    0.000    0.000 __init__.py:158(<lambda>)
        4    0.000    0.000    0.000    0.000 __init__.py:160(_declare_state)
        1    0.000    0.000    0.000    0.000 __init__.py:160(_special_method_cache)
        1    0.000    0.000    0.000    0.000 __init__.py:1601(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:162(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:1634(NullProvider)
        7    0.000    0.000    0.000    0.000 __init__.py:1641(__init__)
        7    0.000    0.000    0.000    0.000 __init__.py:1645(get_resource_filename)
        2    0.000    0.000    0.000    0.000 __init__.py:1649(cpu_times)
        1    0.000    0.000    0.000    0.000 __init__.py:165(<listcomp>)
      111    0.000    0.000    0.001    0.000 __init__.py:1659(_get_metadata_path)
        1    0.000    0.000    0.000    0.000 __init__.py:166(c_ushort)
      104    0.000    0.000    0.001    0.000 __init__.py:1662(has_metadata)
        7    0.000    0.000    0.000    0.000 __init__.py:1669(get_metadata)
        4    0.000    0.000    0.000    0.000 __init__.py:1675(getEffectiveLevel)
        7    0.000    0.000    0.000    0.000 __init__.py:1682(get_metadata_lines)
       29    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
        1    0.000    0.000    0.000    0.000 __init__.py:170(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:174(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:174(final)
      118    0.000    0.000    0.001    0.000 __init__.py:1743(_fn)
      118    0.000    0.000    0.001    0.000 __init__.py:1753(_validate_resource_path)
        1    0.000    0.000    0.000    0.000 __init__.py:183(c_int)
       10    0.000    0.000    0.000    0.000 __init__.py:183(environ_key)
       55    0.000    0.000    0.000    0.000 __init__.py:1840(_parents)
        1    0.000    0.000    0.000    0.000 __init__.py:1851(EggProvider)
        7    0.000    0.000    0.000    0.000 __init__.py:1854(__init__)
        7    0.000    0.000    0.000    0.000 __init__.py:1858(_setup_prefix)
        1    0.000    0.000    0.000    0.000 __init__.py:187(c_uint)
        1    0.000    0.000    0.000    0.000 __init__.py:1871(DefaultProvider)
      104    0.000    0.000    0.000    0.000 __init__.py:1874(_has)
        1    0.000    0.000    0.000    0.000 __init__.py:188(NBitBase)
        7    0.000    0.000    0.000    0.000 __init__.py:1886(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1890(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1904(EmptyProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1908(basicConfig)
        1    0.000    0.000    0.000    0.000 __init__.py:191(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:1918(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:192(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1925(ZipManifests)
       26    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:194(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:195(c_double)
        1    0.000    0.000    0.000    0.000 __init__.py:1953(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:1958(manifest_mod)
        1    0.000    0.000    0.000    0.000 __init__.py:1976(ZipProvider)
     21/3    0.000    0.000    0.214    0.071 __init__.py:198(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:199(c_longdouble)
        2    0.000    0.000    0.012    0.006 __init__.py:2(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:20(method_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:200(get_supported_platform)
       62    0.000    0.000    0.001    0.000 __init__.py:2018(getLogger)
       26    0.000    0.000    0.000    0.000 __init__.py:2074(info)
       59    0.000    0.000    0.000    0.000 __init__.py:21(__new__)
        1    0.000    0.000    0.002    0.002 __init__.py:21(_set_platform_dir_class)
        1    0.000    0.000    0.000    0.000 __init__.py:2149(FileMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:218(<listcomp>)
       70    0.000    0.000    0.000    0.000 __init__.py:218(_acquireLock)
        1    0.000    0.000    0.000    0.000 __init__.py:2190(PathMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:220(c_ubyte)
      198    0.000    0.000    0.000    0.000 __init__.py:2210(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:2215(EggMetadata)
        4    0.000    0.000    0.000    0.000 __init__.py:2235(register_finder)
       14    0.000    0.000    0.000    0.000 __init__.py:2245(find_distributions)
        1    0.000    0.000    0.000    0.000 __init__.py:225(<listcomp>)
       70    0.000    0.000    0.000    0.000 __init__.py:227(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:227(c_byte)
        2    0.000    0.000    0.000    0.000 __init__.py:2283(find_nothing)
        1    0.000    0.000    0.000    0.000 __init__.py:229(Splitter)
      210    0.001    0.000    0.015    0.000 __init__.py:2292(find_on_path)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
        6    0.000    0.000    0.001    0.000 __init__.py:23(__load_extra_py_code_for_module)
     1064    0.000    0.000    0.001    0.000 __init__.py:2303(<genexpr>)
        8    0.000    0.000    0.000    0.000 __init__.py:231(__init_subclass__)
     1056    0.001    0.000    0.002    0.000 __init__.py:2312(dist_factory)
        1    0.000    0.000    0.000    0.000 __init__.py:232(c_char)
        1    0.000    0.000    0.000    0.000 __init__.py:2331(NoDists)
      862    0.000    0.000    0.000    0.000 __init__.py:2343(__call__)
        8    0.000    0.000    0.000    0.000 __init__.py:2347(safe_listdir)
      388    0.001    0.000    0.009    0.000 __init__.py:2363(distributions_from_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:237(c_char_p)
        4    0.000    0.000    0.000    0.000 __init__.py:2417(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 __init__.py:242(_256Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:243(_128Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_void_p)
       64    0.000    0.000    0.002    0.000 __init__.py:2437(_handle_ns)
        1    0.000    0.000    0.000    0.000 __init__.py:244(_96Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:245(_80Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:246(_64Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:247(_32Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:248(_16Bit)
        1    0.000    0.000    0.000    0.000 __init__.py:248(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:248(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:249(_8Bit)
       12    0.000    0.000    0.000    0.000 __init__.py:25(search_path)
        1    0.000    0.000    0.000    0.000 __init__.py:2508(declare_namespace)
        1    0.000    0.000    0.000    0.000 __init__.py:252(WordSet)
        1    0.000    0.000    0.000    0.000 __init__.py:253(c_wchar_p)
       98    0.000    0.000    0.002    0.000 __init__.py:2551(fixup_namespace_packages)
        1    0.000    0.000    0.000    0.000 __init__.py:256(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:258(c_wchar)
        1    0.000    0.000    0.007    0.007 __init__.py:26(_load)
        7    0.000    0.000    0.000    0.000 __init__.py:2604(normalize_path)
        7    0.000    0.000    0.000    0.000 __init__.py:2609(_cygwin_patch)
        1    0.000    0.000    0.000    0.000 __init__.py:261(_reset_cache)
        7    0.000    0.000    0.000    0.000 __init__.py:2630(_normalize_cached)
       48    0.000    0.000    0.000    0.000 __init__.py:2635(_is_egg_path)
       48    0.000    0.000    0.000    0.000 __init__.py:2642(_is_zip_egg)
       60    0.000    0.000    0.000    0.000 __init__.py:2650(_is_unpacked_egg)
        1    0.000    0.000    0.000    0.000 __init__.py:2682(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:282(Throttler)
        6    0.000    0.000    0.001    0.000 __init__.py:2857(_version_from_file)
       18    0.000    0.000    0.000    0.000 __init__.py:2863(is_version_line)
        1    0.000    0.000    0.000    0.000 __init__.py:2872(Distribution)
      198    0.000    0.000    0.004    0.000 __init__.py:2877(__init__)
      198    0.001    0.000    0.006    0.000 __init__.py:2896(from_location)
        1    0.000    0.000    0.000    0.000 __init__.py:290(Process)
        1    0.000    0.000    0.000    0.000 __init__.py:291(<listcomp>)
      192    0.000    0.000    0.000    0.000 __init__.py:2924(_reload_version)
      786    0.000    0.000    0.000    0.000 __init__.py:2966(key)
        3    0.000    0.000    0.000    0.000 __init__.py:299(loads)
        2    0.000    0.000    0.002    0.001 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:310(ResolutionError)
        1    0.000    0.000    0.000    0.000 __init__.py:310(first_invoke)
      123    0.000    0.000    0.002    0.000 __init__.py:3100(_get_metadata)
        6    0.000    0.000    0.001    0.000 __init__.py:3104(_get_version)
       98    0.000    0.000    0.004    0.000 __init__.py:3108(activate)
      125    0.003    0.000    0.008    0.000 __init__.py:313(namedtuple)
      309    0.000    0.000    0.000    0.000 __init__.py:3145(__getattr__)
        4    0.000    0.000    0.000    0.000 __init__.py:3157(from_filename)
        1    0.000    0.000    0.000    0.000 __init__.py:317(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:318(CDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:32(enable)
       98    0.000    0.000    0.000    0.000 __init__.py:3203(insert_on)
       98    0.000    0.000    0.000    0.000 __init__.py:3234(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:327(<listcomp>)
       34    0.000    0.000    0.000    0.000 __init__.py:33(_module_matches_namespace)
        1    0.000    0.000    0.000    0.000 __init__.py:330(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:3327(EggInfoDistribution)
        6    0.000    0.000    0.001    0.000 __init__.py:3328(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:3346(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:337(_sanity_check)
        1    0.000    0.000    0.000    0.000 __init__.py:339(<listcomp>)
        7    0.000    0.000    0.006    0.001 __init__.py:339(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3428(RequirementParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:3432(Requirement)
        1    0.000    0.000    0.000    0.000 __init__.py:347(YAMLObjectMetaclass)
       21    0.000    0.000    0.000    0.000 __init__.py:3481(_always_object)
        1    0.000    0.000    0.000    0.000 __init__.py:349(ContextualVersionConflict)
       19    0.000    0.000    0.000    0.000 __init__.py:349(deco)
       21    0.000    0.000    0.000    0.000 __init__.py:3491(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:351(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3565(PkgResourcesDeprecationWarning)
        2    0.000    0.000    0.021    0.010 __init__.py:3607(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:3612(_initialize)
       14    0.000    0.000    0.000    0.000 __init__.py:3617(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:362(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:362(YAMLObject)
        1    0.000    0.000    0.021    0.021 __init__.py:3624(_initialize_master_working_set)
       99    0.000    0.000    0.004    0.000 __init__.py:3649(<genexpr>)
        7    0.000    0.000    0.000    0.000 __init__.py:367(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:37(FoldedCase)
        6    0.000    0.000    0.006    0.001 __init__.py:38(load_module)
        1    0.000    0.000    0.000    0.000 __init__.py:382(<listcomp>)
      339    0.000    0.000    0.001    0.000 __init__.py:383(__getattr__)
      611    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
      339    0.001    0.000    0.001    0.000 __init__.py:390(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:391(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:396(PyDLL)
        3    0.000    0.000    0.082    0.027 __init__.py:4(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:405(register_loader_type)
